country_name,country_text_id,country_id,year,historical_date,codingstart,codingend,gapstart1,gapstart2,gapstart3,gapend1,gapend2,gapend3,COWcode,v2smgovdom,v2smgovdom_codelow,v2smgovdom_codehigh,v2smgovdom_sd,v2smgovdom_osp,v2smgovdom_osp_codelow,v2smgovdom_osp_codehigh,v2smgovdom_osp_sd,v2smgovdom_ord,v2smgovdom_ord_codelow,v2smgovdom_ord_codehigh,v2smgovdom_mean,v2smgovdom_nr,v2smgovab,v2smgovab_codelow,v2smgovab_codehigh,v2smgovab_sd,v2smgovab_osp,v2smgovab_osp_codelow,v2smgovab_osp_codehigh,v2smgovab_osp_sd,v2smgovab_ord,v2smgovab_ord_codelow,v2smgovab_ord_codehigh,v2smgovab_mean,v2smgovab_nr,v2smpardom,v2smpardom_codelow,v2smpardom_codehigh,v2smpardom_sd,v2smpardom_osp,v2smpardom_osp_codelow,v2smpardom_osp_codehigh,v2smpardom_osp_sd,v2smpardom_ord,v2smpardom_ord_codelow,v2smpardom_ord_codehigh,v2smpardom_mean,v2smpardom_nr,v2smparab,v2smparab_codelow,v2smparab_codehigh,v2smparab_sd,v2smparab_osp,v2smparab_osp_codelow,v2smparab_osp_codehigh,v2smparab_osp_sd,v2smparab_ord,v2smparab_ord_codelow,v2smparab_ord_codehigh,v2smparab_mean,v2smparab_nr,v2smfordom,v2smfordom_codelow,v2smfordom_codehigh,v2smfordom_sd,v2smfordom_osp,v2smfordom_osp_codelow,v2smfordom_osp_codehigh,v2smfordom_osp_sd,v2smfordom_ord,v2smfordom_ord_codelow,v2smfordom_ord_codehigh,v2smfordom_mean,v2smfordom_nr,v2smforads,v2smforads_codelow,v2smforads_codehigh,v2smforads_sd,v2smforads_osp,v2smforads_osp_codelow,v2smforads_osp_codehigh,v2smforads_osp_sd,v2smforads_ord,v2smforads_ord_codelow,v2smforads_ord_codehigh,v2smforads_mean,v2smforads_nr,v2smgovfilcap,v2smgovfilcap_codelow,v2smgovfilcap_codehigh,v2smgovfilcap_sd,v2smgovfilcap_osp,v2smgovfilcap_osp_codelow,v2smgovfilcap_osp_codehigh,v2smgovfilcap_osp_sd,v2smgovfilcap_ord,v2smgovfilcap_ord_codelow,v2smgovfilcap_ord_codehigh,v2smgovfilcap_mean,v2smgovfilcap_nr,v2smgovfilprc,v2smgovfilprc_codelow,v2smgovfilprc_codehigh,v2smgovfilprc_sd,v2smgovfilprc_osp,v2smgovfilprc_osp_codelow,v2smgovfilprc_osp_codehigh,v2smgovfilprc_osp_sd,v2smgovfilprc_ord,v2smgovfilprc_ord_codelow,v2smgovfilprc_ord_codehigh,v2smgovfilprc_mean,v2smgovfilprc_nr,v2smgovshutcap,v2smgovshutcap_codelow,v2smgovshutcap_codehigh,v2smgovshutcap_sd,v2smgovshutcap_osp,v2smgovshutcap_osp_codelow,v2smgovshutcap_osp_codehigh,v2smgovshutcap_osp_sd,v2smgovshutcap_ord,v2smgovshutcap_ord_codelow,v2smgovshutcap_ord_codehigh,v2smgovshutcap_mean,v2smgovshutcap_nr,v2smgovshut,v2smgovshut_codelow,v2smgovshut_codehigh,v2smgovshut_sd,v2smgovshut_osp,v2smgovshut_osp_codelow,v2smgovshut_osp_codehigh,v2smgovshut_osp_sd,v2smgovshut_ord,v2smgovshut_ord_codelow,v2smgovshut_ord_codehigh,v2smgovshut_mean,v2smgovshut_nr,v2smgovsm,v2smgovsm_codelow,v2smgovsm_codehigh,v2smgovsm_sd,v2smgovsm_osp,v2smgovsm_osp_codelow,v2smgovsm_osp_codehigh,v2smgovsm_osp_sd,v2smgovsm_ord,v2smgovsm_ord_codelow,v2smgovsm_ord_codehigh,v2smgovsm_mean,v2smgovsm_nr,v2smgovsmalt,v2smgovsmalt_codelow,v2smgovsmalt_codehigh,v2smgovsmalt_sd,v2smgovsmalt_osp,v2smgovsmalt_osp_codelow,v2smgovsmalt_osp_codehigh,v2smgovsmalt_osp_sd,v2smgovsmalt_ord,v2smgovsmalt_ord_codelow,v2smgovsmalt_ord_codehigh,v2smgovsmalt_mean,v2smgovsmalt_nr,v2smgovsmmon,v2smgovsmmon_codelow,v2smgovsmmon_codehigh,v2smgovsmmon_sd,v2smgovsmmon_osp,v2smgovsmmon_osp_codelow,v2smgovsmmon_osp_codehigh,v2smgovsmmon_osp_sd,v2smgovsmmon_ord,v2smgovsmmon_ord_codelow,v2smgovsmmon_ord_codehigh,v2smgovsmmon_mean,v2smgovsmmon_nr,v2smgovsmcenprc,v2smgovsmcenprc_codelow,v2smgovsmcenprc_codehigh,v2smgovsmcenprc_sd,v2smgovsmcenprc_osp,v2smgovsmcenprc_osp_codelow,v2smgovsmcenprc_osp_codehigh,v2smgovsmcenprc_osp_sd,v2smgovsmcenprc_ord,v2smgovsmcenprc_ord_codelow,v2smgovsmcenprc_ord_codehigh,v2smgovsmcenprc_mean,v2smgovsmcenprc_nr,v2smgovcapsec,v2smgovcapsec_codelow,v2smgovcapsec_codehigh,v2smgovcapsec_sd,v2smgovcapsec_osp,v2smgovcapsec_osp_codelow,v2smgovcapsec_osp_codehigh,v2smgovcapsec_osp_sd,v2smgovcapsec_ord,v2smgovcapsec_ord_codelow,v2smgovcapsec_ord_codehigh,v2smgovcapsec_mean,v2smgovcapsec_nr,v2smpolcap,v2smpolcap_codelow,v2smpolcap_codehigh,v2smpolcap_sd,v2smpolcap_osp,v2smpolcap_osp_codelow,v2smpolcap_osp_codehigh,v2smpolcap_osp_sd,v2smpolcap_ord,v2smpolcap_ord_codelow,v2smpolcap_ord_codehigh,v2smpolcap_mean,v2smpolcap_nr,v2smregcon,v2smregcon_codelow,v2smregcon_codehigh,v2smregcon_sd,v2smregcon_osp,v2smregcon_osp_codelow,v2smregcon_osp_codehigh,v2smregcon_osp_sd,v2smregcon_ord,v2smregcon_ord_codelow,v2smregcon_ord_codehigh,v2smregcon_mean,v2smregcon_nr,v2smprivex,v2smprivex_codelow,v2smprivex_codehigh,v2smprivex_sd,v2smprivex_osp,v2smprivex_osp_codelow,v2smprivex_osp_codehigh,v2smprivex_osp_sd,v2smprivex_ord,v2smprivex_ord_codelow,v2smprivex_ord_codehigh,v2smprivex_mean,v2smprivex_nr,v2smprivcon,v2smprivcon_codelow,v2smprivcon_codehigh,v2smprivcon_sd,v2smprivcon_osp,v2smprivcon_osp_codelow,v2smprivcon_osp_codehigh,v2smprivcon_osp_sd,v2smprivcon_ord,v2smprivcon_ord_codelow,v2smprivcon_ord_codehigh,v2smprivcon_mean,v2smprivcon_nr,v2smregcap,v2smregcap_codelow,v2smregcap_codehigh,v2smregcap_sd,v2smregcap_osp,v2smregcap_osp_codelow,v2smregcap_osp_codehigh,v2smregcap_osp_sd,v2smregcap_ord,v2smregcap_ord_codelow,v2smregcap_ord_codehigh,v2smregcap_mean,v2smregcap_nr,v2smregapp,v2smregapp_codelow,v2smregapp_codehigh,v2smregapp_sd,v2smregapp_osp,v2smregapp_osp_codelow,v2smregapp_osp_codehigh,v2smregapp_osp_sd,v2smregapp_ord,v2smregapp_ord_codelow,v2smregapp_ord_codehigh,v2smregapp_mean,v2smregapp_nr,v2smlawpr,v2smlawpr_codelow,v2smlawpr_codehigh,v2smlawpr_sd,v2smlawpr_osp,v2smlawpr_osp_codelow,v2smlawpr_osp_codehigh,v2smlawpr_osp_sd,v2smlawpr_ord,v2smlawpr_ord_codelow,v2smlawpr_ord_codehigh,v2smlawpr_mean,v2smlawpr_nr,v2smdefabu,v2smdefabu_codelow,v2smdefabu_codehigh,v2smdefabu_sd,v2smdefabu_osp,v2smdefabu_osp_codelow,v2smdefabu_osp_codehigh,v2smdefabu_osp_sd,v2smdefabu_ord,v2smdefabu_ord_codelow,v2smdefabu_ord_codehigh,v2smdefabu_mean,v2smdefabu_nr,v2smonex,v2smonex_codelow,v2smonex_codehigh,v2smonex_sd,v2smonex_osp,v2smonex_osp_codelow,v2smonex_osp_codehigh,v2smonex_osp_sd,v2smonex_ord,v2smonex_ord_codelow,v2smonex_ord_codehigh,v2smonex_mean,v2smonex_nr,v2smonper,v2smonper_codelow,v2smonper_codehigh,v2smonper_sd,v2smonper_osp,v2smonper_osp_codelow,v2smonper_osp_codehigh,v2smonper_osp_sd,v2smonper_ord,v2smonper_ord_codelow,v2smonper_ord_codehigh,v2smonper_mean,v2smonper_nr,v2smmefra,v2smmefra_codelow,v2smmefra_codehigh,v2smmefra_sd,v2smmefra_osp,v2smmefra_osp_codelow,v2smmefra_osp_codehigh,v2smmefra_osp_sd,v2smmefra_ord,v2smmefra_ord_codelow,v2smmefra_ord_codehigh,v2smmefra_mean,v2smmefra_nr,v2smorgviol,v2smorgviol_codelow,v2smorgviol_codehigh,v2smorgviol_sd,v2smorgviol_osp,v2smorgviol_osp_codelow,v2smorgviol_osp_codehigh,v2smorgviol_osp_sd,v2smorgviol_ord,v2smorgviol_ord_codelow,v2smorgviol_ord_codehigh,v2smorgviol_mean,v2smorgviol_nr,v2smorgavgact,v2smorgavgact_codelow,v2smorgavgact_codehigh,v2smorgavgact_sd,v2smorgavgact_osp,v2smorgavgact_osp_codelow,v2smorgavgact_osp_codehigh,v2smorgavgact_osp_sd,v2smorgavgact_ord,v2smorgavgact_ord_codelow,v2smorgavgact_ord_codehigh,v2smorgavgact_mean,v2smorgavgact_nr,v2smorgelitact,v2smorgelitact_codelow,v2smorgelitact_codehigh,v2smorgelitact_sd,v2smorgelitact_osp,v2smorgelitact_osp_codelow,v2smorgelitact_osp_codehigh,v2smorgelitact_osp_sd,v2smorgelitact_ord,v2smorgelitact_ord_codelow,v2smorgelitact_ord_codehigh,v2smorgelitact_mean,v2smorgelitact_nr,v2smcamp,v2smcamp_codelow,v2smcamp_codehigh,v2smcamp_sd,v2smcamp_osp,v2smcamp_osp_codelow,v2smcamp_osp_codehigh,v2smcamp_osp_sd,v2smcamp_ord,v2smcamp_ord_codelow,v2smcamp_ord_codehigh,v2smcamp_mean,v2smcamp_nr,v2smarrest,v2smarrest_codelow,v2smarrest_codehigh,v2smarrest_sd,v2smarrest_osp,v2smarrest_osp_codelow,v2smarrest_osp_codehigh,v2smarrest_osp_sd,v2smarrest_ord,v2smarrest_ord_codelow,v2smarrest_ord_codehigh,v2smarrest_mean,v2smarrest_nr,v2smpolsoc,v2smpolsoc_codelow,v2smpolsoc_codehigh,v2smpolsoc_sd,v2smpolsoc_osp,v2smpolsoc_osp_codelow,v2smpolsoc_osp_codehigh,v2smpolsoc_osp_sd,v2smpolsoc_ord,v2smpolsoc_ord_codelow,v2smpolsoc_ord_codehigh,v2smpolsoc_mean,v2smpolsoc_nr,v2smpolhate,v2smpolhate_codelow,v2smpolhate_codehigh,v2smpolhate_sd,v2smpolhate_osp,v2smpolhate_osp_codelow,v2smpolhate_osp_codehigh,v2smpolhate_osp_sd,v2smpolhate_ord,v2smpolhate_ord_codelow,v2smpolhate_ord_codehigh,v2smpolhate_mean,v2smpolhate_nr,v2smhargr_0,v2smhargr_1,v2smhargr_2,v2smhargr_3,v2smhargr_4,v2smhargr_5,v2smhargr_6,v2smhargr_7,v2smhargr_8,v2smhargr_9,v2smhargr_10,v2smhargr_nr,v2smorgtypes_0,v2smorgtypes_1,v2smorgtypes_2,v2smorgtypes_3,v2smorgtypes_4,v2smorgtypes_5,v2smorgtypes_6,v2smorgtypes_7,v2smorgtypes_8,v2smorgtypes_9,v2smorgtypes_nr
Indonesia,IDN,56,2000,12/31/2000,2000,2025,,,,,,,850,0.346,0.019,0.665,0.339,2.744,2.495,2.984,0.253,3,3,3,2.889,9,0.517,0.2,0.855,0.34,2.858,2.644,3.124,0.245,3,3,3,3,9,0.452,0.059,0.847,0.415,2.383,2.117,2.701,0.304,3,2,3,2.333,9,0.802,0.388,1.169,0.412,3.225,2.975,3.444,0.235,3,3,3,3.111,9,0.112,-0.209,0.476,0.36,2.707,2.478,2.946,0.245,3,3,3,2.778,9,0.83,0.446,1.26,0.429,3.409,3.229,3.634,0.202,3,3,4,3.333,9,-0.21,-0.585,0.212,0.42,1.728,1.484,2.006,0.27,2,2,2,1.667,9,0.791,0.392,1.214,0.435,3.208,2.98,3.493,0.266,3,3,3,3,9,-0.925,-1.23,-0.575,0.349,1.88,1.509,2.286,0.4,2,1,2,2.222,9,1.113,0.506,1.541,0.546,3.845,3.772,3.994,0.132,4,4,4,3.778,9,0.451,0.15,0.738,0.308,3.561,3.422,3.724,0.153,4,4,4,3.556,9,1.15,0.723,1.563,0.442,3.572,3.359,3.783,0.207,4,4,4,3.444,9,0.286,-0.009,0.625,0.33,2.601,2.383,2.857,0.241,3,3,3,2.667,9,1.248,0.754,1.621,0.46,3.771,3.673,3.941,0.137,4,4,4,3.667,9,-0.932,-1.3,-0.533,0.404,1.388,1.148,1.65,0.261,1,1,1,1.444,9,-1.394,-1.77,-0.863,0.471,0.634,0.362,0.858,0.236,1,0,1,0.778,9,-0.119,-0.349,0.149,0.257,2.552,2.331,2.785,0.232,3,2,3,2.556,9,-0.717,-1.147,-0.256,0.479,0.553,0.396,0.734,0.17,1,0,1,0.667,9,-0.541,-0.901,-0.154,0.394,2.431,2.097,2.827,0.38,2,2,3,2.333,6,-0.519,-0.792,-0.181,0.328,1.454,1.236,1.672,0.23,1,1,1,1.556,9,0.576,0.232,0.814,0.294,1.981,1.755,2.199,0.226,2,2,2,2,9,0.36,-0.034,0.735,0.436,2.486,2.149,2.812,0.367,3,2,3,2.111,9,-0.245,-0.68,0.08,0.395,2.363,2.045,2.646,0.313,2,2,3,2.444,9,-0.47,-0.851,-0.074,0.408,1.814,1.638,2.02,0.197,2,2,2,1.778,9,0.13,-0.274,0.492,0.399,2.556,2.29,2.821,0.28,3,2,3,2.556,9,-0.222,-0.581,0.142,0.38,2.139,1.856,2.455,0.311,2,2,2,2.111,9,-0.183,-0.56,0.195,0.385,1.119,0.991,1.258,0.139,1,1,1,1.111,9,0.175,-0.123,0.51,0.336,2.202,1.933,2.464,0.279,2,2,2,1.667,9,0.033,-0.258,0.326,0.301,2.119,1.889,2.372,0.251,2,2,2,1.889,9,-0.964,-1.228,-0.6,0.319,1.949,1.748,2.191,0.225,2,2,2,1.889,9,1.141,0.693,1.494,0.421,2.354,2.144,2.585,0.219,2,2,3,2.333,9,0.243,-0.1,0.594,0.361,1.634,1.31,1.919,0.31,2,1,2,1.667,9,0.899,0.438,1.348,0.48,2.977,2.664,3.317,0.333,3,3,3,2.444,9,0.444,0.778,1,0.667,0,0,0.444,0.111,0.333,0.111,0,9,0.444,0.667,0.889,0.444,0,0,0.222,0.111,0,0,9
Indonesia,IDN,56,2001,12/31/2001,2000,2025,,,,,,,850,0.346,0.019,0.665,0.339,2.744,2.495,2.984,0.253,3,3,3,2.889,9,0.517,0.2,0.855,0.34,2.858,2.644,3.124,0.245,3,3,3,3,9,0.452,0.059,0.847,0.415,2.383,2.117,2.701,0.304,3,2,3,2.333,9,0.802,0.388,1.169,0.412,3.225,2.975,3.444,0.235,3,3,3,3.111,9,0.112,-0.209,0.476,0.36,2.707,2.478,2.946,0.245,3,3,3,2.778,9,0.83,0.446,1.26,0.429,3.409,3.229,3.634,0.202,3,3,4,3.333,9,-0.21,-0.585,0.212,0.42,1.728,1.484,2.006,0.27,2,2,2,1.667,9,0.791,0.392,1.214,0.435,3.208,2.98,3.493,0.266,3,3,3,3,9,-0.925,-1.23,-0.575,0.349,1.88,1.509,2.286,0.4,2,1,2,2.222,9,1.113,0.506,1.541,0.546,3.845,3.772,3.994,0.132,4,4,4,3.778,9,0.451,0.15,0.738,0.308,3.561,3.422,3.724,0.153,4,4,4,3.556,9,1.15,0.723,1.563,0.442,3.572,3.359,3.783,0.207,4,4,4,3.444,9,0.286,-0.009,0.625,0.33,2.601,2.383,2.857,0.241,3,3,3,2.667,9,1.248,0.754,1.621,0.46,3.771,3.673,3.941,0.137,4,4,4,3.667,9,-0.932,-1.3,-0.533,0.404,1.388,1.148,1.65,0.261,1,1,1,1.444,9,-1.394,-1.77,-0.863,0.471,0.634,0.362,0.858,0.236,1,0,1,0.778,9,-0.119,-0.349,0.149,0.257,2.552,2.331,2.785,0.232,3,2,3,2.556,9,-0.717,-1.147,-0.256,0.479,0.553,0.396,0.734,0.17,1,0,1,0.667,9,-0.541,-0.901,-0.154,0.394,2.431,2.097,2.827,0.38,2,2,3,2.333,6,-0.519,-0.792,-0.181,0.328,1.454,1.236,1.672,0.23,1,1,1,1.556,9,0.576,0.232,0.814,0.294,1.981,1.755,2.199,0.226,2,2,2,2,9,0.36,-0.034,0.735,0.436,2.486,2.149,2.812,0.367,3,2,3,2.111,9,-0.245,-0.68,0.08,0.395,2.363,2.045,2.646,0.313,2,2,3,2.444,9,-0.47,-0.851,-0.074,0.408,1.814,1.638,2.02,0.197,2,2,2,1.778,9,0.13,-0.274,0.492,0.399,2.556,2.29,2.821,0.28,3,2,3,2.556,9,-0.222,-0.581,0.142,0.38,2.139,1.856,2.455,0.311,2,2,2,2.111,9,-0.183,-0.56,0.195,0.385,1.119,0.991,1.258,0.139,1,1,1,1.111,9,0.175,-0.123,0.51,0.336,2.202,1.933,2.464,0.279,2,2,2,1.667,9,0.033,-0.258,0.326,0.301,2.119,1.889,2.372,0.251,2,2,2,1.889,9,-0.964,-1.228,-0.6,0.319,1.949,1.748,2.191,0.225,2,2,2,1.889,9,1.141,0.693,1.494,0.421,2.354,2.144,2.585,0.219,2,2,3,2.333,9,0.243,-0.1,0.594,0.361,1.634,1.31,1.919,0.31,2,1,2,1.667,9,0.899,0.438,1.348,0.48,2.977,2.664,3.317,0.333,3,3,3,2.444,9,0.444,0.778,1,0.667,0,0,0.444,0.111,0.333,0.111,0,9,0.444,0.667,0.889,0.444,0,0,0.222,0.111,0,0,9
Indonesia,IDN,56,2002,12/31/2002,2000,2025,,,,,,,850,0.346,0.019,0.665,0.339,2.744,2.495,2.984,0.253,3,3,3,2.889,9,0.517,0.2,0.855,0.34,2.858,2.644,3.124,0.245,3,3,3,3,9,0.452,0.059,0.847,0.415,2.383,2.117,2.701,0.304,3,2,3,2.333,9,0.802,0.388,1.169,0.412,3.225,2.975,3.444,0.235,3,3,3,3.111,9,0.112,-0.209,0.476,0.36,2.707,2.478,2.946,0.245,3,3,3,2.778,9,0.83,0.446,1.26,0.429,3.409,3.229,3.634,0.202,3,3,4,3.333,9,-0.21,-0.585,0.212,0.42,1.728,1.484,2.006,0.27,2,2,2,1.667,9,0.791,0.392,1.214,0.435,3.208,2.98,3.493,0.266,3,3,3,3,9,-0.925,-1.23,-0.575,0.349,1.88,1.509,2.286,0.4,2,1,2,2.222,9,1.113,0.506,1.541,0.546,3.845,3.772,3.994,0.132,4,4,4,3.778,9,0.451,0.15,0.738,0.308,3.561,3.422,3.724,0.153,4,4,4,3.556,9,1.15,0.723,1.563,0.442,3.572,3.359,3.783,0.207,4,4,4,3.444,9,0.286,-0.009,0.625,0.33,2.601,2.383,2.857,0.241,3,3,3,2.667,9,1.248,0.754,1.621,0.46,3.771,3.673,3.941,0.137,4,4,4,3.667,9,-0.932,-1.3,-0.533,0.404,1.388,1.148,1.65,0.261,1,1,1,1.444,9,-1.394,-1.77,-0.863,0.471,0.634,0.362,0.858,0.236,1,0,1,0.778,9,-0.119,-0.349,0.149,0.257,2.552,2.331,2.785,0.232,3,2,3,2.556,9,-0.717,-1.147,-0.256,0.479,0.553,0.396,0.734,0.17,1,0,1,0.667,9,-0.541,-0.901,-0.154,0.394,2.431,2.097,2.827,0.38,2,2,3,2.333,6,-0.519,-0.792,-0.181,0.328,1.454,1.236,1.672,0.23,1,1,1,1.556,9,0.576,0.232,0.814,0.294,1.981,1.755,2.199,0.226,2,2,2,2,9,0.36,-0.034,0.735,0.436,2.486,2.149,2.812,0.367,3,2,3,2.111,9,-0.245,-0.68,0.08,0.395,2.363,2.045,2.646,0.313,2,2,3,2.444,9,-0.47,-0.851,-0.074,0.408,1.814,1.638,2.02,0.197,2,2,2,1.778,9,0.13,-0.274,0.492,0.399,2.556,2.29,2.821,0.28,3,2,3,2.556,9,-0.222,-0.581,0.142,0.38,2.139,1.856,2.455,0.311,2,2,2,2.111,9,-0.183,-0.56,0.195,0.385,1.119,0.991,1.258,0.139,1,1,1,1.111,9,0.175,-0.123,0.51,0.336,2.202,1.933,2.464,0.279,2,2,2,1.667,9,0.033,-0.258,0.326,0.301,2.119,1.889,2.372,0.251,2,2,2,1.889,9,-0.964,-1.228,-0.6,0.319,1.949,1.748,2.191,0.225,2,2,2,1.889,9,1.141,0.693,1.494,0.421,2.354,2.144,2.585,0.219,2,2,3,2.333,9,0.243,-0.1,0.594,0.361,1.634,1.31,1.919,0.31,2,1,2,1.667,9,0.899,0.438,1.348,0.48,2.977,2.664,3.317,0.333,3,3,3,2.444,9,0.444,0.778,1,0.667,0,0,0.444,0.111,0.333,0.111,0,9,0.444,0.667,0.889,0.444,0,0,0.222,0.111,0,0,9
Indonesia,IDN,56,2003,12/31/2003,2000,2025,,,,,,,850,0.346,0.019,0.665,0.339,2.744,2.495,2.984,0.253,3,3,3,2.889,9,0.517,0.2,0.855,0.34,2.858,2.644,3.124,0.245,3,3,3,3,9,0.452,0.059,0.847,0.415,2.383,2.117,2.701,0.304,3,2,3,2.333,9,0.802,0.388,1.169,0.412,3.225,2.975,3.444,0.235,3,3,3,3.111,9,0.112,-0.209,0.476,0.36,2.707,2.478,2.946,0.245,3,3,3,2.778,9,0.83,0.446,1.26,0.429,3.409,3.229,3.634,0.202,3,3,4,3.333,9,-0.21,-0.585,0.212,0.42,1.728,1.484,2.006,0.27,2,2,2,1.667,9,0.791,0.392,1.214,0.435,3.208,2.98,3.493,0.266,3,3,3,3,9,-0.925,-1.23,-0.575,0.349,1.88,1.509,2.286,0.4,2,1,2,2.222,9,1.113,0.506,1.541,0.546,3.845,3.772,3.994,0.132,4,4,4,3.778,9,0.451,0.15,0.738,0.308,3.561,3.422,3.724,0.153,4,4,4,3.556,9,1.15,0.723,1.563,0.442,3.572,3.359,3.783,0.207,4,4,4,3.444,9,0.286,-0.009,0.625,0.33,2.601,2.383,2.857,0.241,3,3,3,2.667,9,1.248,0.754,1.621,0.46,3.771,3.673,3.941,0.137,4,4,4,3.667,9,-0.932,-1.3,-0.533,0.404,1.388,1.148,1.65,0.261,1,1,1,1.444,9,-1.394,-1.77,-0.863,0.471,0.634,0.362,0.858,0.236,1,0,1,0.778,9,-0.06,-0.32,0.169,0.258,2.607,2.377,2.822,0.23,3,2,3,2.667,9,-0.717,-1.147,-0.256,0.479,0.553,0.396,0.734,0.17,1,0,1,0.667,9,-0.541,-0.901,-0.154,0.394,2.431,2.097,2.827,0.38,2,2,3,2.333,6,-0.519,-0.792,-0.181,0.328,1.454,1.236,1.672,0.23,1,1,1,1.556,9,0.576,0.232,0.814,0.294,1.981,1.755,2.199,0.226,2,2,2,2,9,0.36,-0.034,0.735,0.436,2.486,2.149,2.812,0.367,3,2,3,2.111,9,-0.245,-0.68,0.08,0.395,2.363,2.045,2.646,0.313,2,2,3,2.444,9,-0.47,-0.851,-0.074,0.408,1.814,1.638,2.02,0.197,2,2,2,1.778,9,0.13,-0.274,0.492,0.399,2.556,2.29,2.821,0.28,3,2,3,2.556,9,-0.222,-0.581,0.142,0.38,2.139,1.856,2.455,0.311,2,2,2,2.111,9,-0.183,-0.56,0.195,0.385,1.119,0.991,1.258,0.139,1,1,1,1.111,9,0.175,-0.123,0.51,0.336,2.202,1.933,2.464,0.279,2,2,2,1.667,9,0.033,-0.258,0.326,0.301,2.119,1.889,2.372,0.251,2,2,2,1.889,9,-0.964,-1.228,-0.6,0.319,1.949,1.748,2.191,0.225,2,2,2,1.889,9,1.141,0.693,1.494,0.421,2.354,2.144,2.585,0.219,2,2,3,2.333,9,0.243,-0.1,0.594,0.361,1.634,1.31,1.919,0.31,2,1,2,1.667,9,0.899,0.438,1.348,0.48,2.977,2.664,3.317,0.333,3,3,3,2.444,9,0.444,0.778,1,0.667,0,0,0.444,0.111,0.333,0.111,0,9,0.444,0.667,0.889,0.444,0,0,0.222,0.111,0,0,9
Indonesia,IDN,56,2004,12/31/2004,2000,2025,,,,,,,850,0.346,0.019,0.665,0.339,2.744,2.495,2.984,0.253,3,3,3,2.889,9,0.517,0.2,0.855,0.34,2.858,2.644,3.124,0.245,3,3,3,3,9,0.452,0.059,0.847,0.415,2.383,2.117,2.701,0.304,3,2,3,2.333,9,0.802,0.388,1.169,0.412,3.225,2.975,3.444,0.235,3,3,3,3.111,9,0.112,-0.209,0.476,0.36,2.707,2.478,2.946,0.245,3,3,3,2.778,9,0.83,0.446,1.26,0.429,3.409,3.229,3.634,0.202,3,3,4,3.333,9,-0.082,-0.455,0.326,0.412,1.813,1.564,2.078,0.265,2,2,2,1.778,9,0.571,0.19,0.885,0.376,3.062,2.81,3.285,0.25,3,3,3,2.889,9,-0.748,-0.992,-0.403,0.312,2.091,1.77,2.46,0.364,2,2,2,2.333,9,1.113,0.506,1.541,0.546,3.845,3.772,3.994,0.132,4,4,4,3.778,9,0.451,0.15,0.738,0.308,3.561,3.422,3.724,0.153,4,4,4,3.556,9,1.15,0.723,1.563,0.442,3.572,3.359,3.783,0.207,4,4,4,3.444,9,0.286,-0.009,0.625,0.33,2.601,2.383,2.857,0.241,3,3,3,2.667,9,1.248,0.754,1.621,0.46,3.771,3.673,3.941,0.137,4,4,4,3.667,9,-0.688,-1.001,-0.313,0.361,1.555,1.343,1.799,0.239,2,1,2,1.556,9,-1.394,-1.77,-0.863,0.471,0.634,0.362,0.858,0.236,1,0,1,0.778,9,-0.06,-0.32,0.169,0.258,2.607,2.377,2.822,0.23,3,2,3,2.667,9,-0.717,-1.147,-0.256,0.479,0.553,0.396,0.734,0.17,1,0,1,0.667,9,-0.541,-0.901,-0.154,0.394,2.431,2.097,2.827,0.38,2,2,3,2.333,6,-0.294,-0.596,0.025,0.323,1.614,1.378,1.829,0.232,2,1,2,1.778,9,0.576,0.232,0.814,0.294,1.981,1.755,2.199,0.226,2,2,2,2,9,0.541,0.163,0.956,0.43,2.644,2.329,2.989,0.351,3,3,3,2.333,9,-0.245,-0.68,0.08,0.395,2.363,2.045,2.646,0.313,2,2,3,2.444,9,-0.223,-0.534,0.187,0.375,1.934,1.763,2.122,0.184,2,2,2,1.889,9,-0.15,-0.579,0.244,0.428,2.35,2.041,2.625,0.307,2,2,3,2.667,9,-0.222,-0.581,0.142,0.38,2.139,1.856,2.455,0.311,2,2,2,2.111,9,-0.465,-0.817,-0.075,0.377,1.02,0.893,1.149,0.133,1,1,1,1,9,0.29,-0.014,0.637,0.348,2.295,2.049,2.593,0.287,2,2,2,1.778,9,0.099,-0.21,0.383,0.304,2.175,1.931,2.427,0.253,2,2,2,2,9,-0.833,-1.11,-0.524,0.307,2.042,1.846,2.253,0.212,2,2,2,2,9,1.141,0.693,1.494,0.421,2.354,2.144,2.585,0.219,2,2,3,2.333,9,0.243,-0.1,0.594,0.361,1.634,1.31,1.919,0.31,2,1,2,1.667,9,0.461,0.094,0.843,0.396,2.649,2.361,2.935,0.299,3,3,3,2.333,9,0.444,0.889,0.778,0.556,0,0,0.222,0.111,0.333,0.222,0,9,0.444,0.667,0.889,0.556,0,0,0.222,0.111,0,0,9
